Carrier,Manufacture,Model,Release_Date,Bulletin_Level,difference,Android_Level_Guessed,build
TMobile,Samsung,Galaxy J7 Star,2019-05-24 00:00:00,2019-05-01 00:00:00,23.0,True,android 8.0baseband version:j737tuvs5asd1
TMobile,Samsung,Galaxy J7 Star,2019-08-27 00:00:00,2019-08-01 00:00:00,26.0,True,android 9.0baseband version:j737tuvu5bsg2
TMobile,Samsung,Galaxy J7 Star,2019-10-20 00:00:00,2019-09-01 00:00:00,49.0,True,android 9.0baseband version:j737tuvu5bsi2
TMobile,Samsung,Galaxy Light,2015-10-02 00:00:00,2015-10-01 00:00:00,1.0,True,android version 4.2.2baseband version: t399uvuaoh2
TMobile,Samsung,Galaxy Light,2016-02-16 00:00:00,2016-02-01 00:00:00,15.0,True,android version 4.2.2baseband version: t399uvuapa1
TMobile,Samsung,Galaxy Light,2017-06-05 00:00:00,2017-06-01 00:00:00,4.0,True,android version 4.2.2baseband version: t399uvuaqe1
TMobile,Samsung,Galaxy Note 10.1 2014 Edition,2015-09-28 00:00:00,2015-09-01 00:00:00,27.0,True,android version 5.0.2baseband version:  p607tuvuboi2
TMobile,Samsung,Galaxy Note 10.1 2014 Edition,2016-08-22 00:00:00,2016-08-01 00:00:00,21.0,True,android version 5.0.2baseband version:  p607tuvsbph1
TMobile,Samsung,Galaxy Note 10.1 2014 Edition,2017-02-01 00:00:00,2017-02-01 00:00:00,0.0,True,android version 5.0.2baseband version:  p607tuvsbpl1
TMobile,Samsung,Galaxy Note 3,2015-12-28 00:00:00,2015-12-01 00:00:00,27.0,True,android version 5.0baseband version: n900tuvufol1
TMobile,Samsung,Galaxy Note 3,2016-10-06 00:00:00,2016-09-01 00:00:00,35.0,True,android version 5.0baseband version: n900tuvsfph3
TMobile,Samsung,Galaxy Note 3,2017-01-18 00:00:00,2017-01-01 00:00:00,17.0,True,android version 5.0baseband version: n900tuvsfpl1
TMobile,Samsung,Galaxy Note 3,2017-04-28 00:00:00,2017-04-01 00:00:00,27.0,True,android version 5.0baseband version: n900tuvufqd2
TMobile,Samsung,Galaxy Note 4,2015-08-10 00:00:00,2015-08-01 00:00:00,9.0,True,android version 5.0.1baseband version: n910tuvu1cog2
TMobile,Samsung,Galaxy Note 4,2015-11-30 00:00:00,2015-11-01 00:00:00,29.0,True,android version 5.1.1baseband versions: n910tuvu2dok2
TMobile,Samsung,Galaxy Note 4,2016-06-27 00:00:00,2016-06-01 00:00:00,26.0,True,android version 6.0.1baseband version: n910tuvu2dpe3
TMobile,Samsung,Galaxy Note 4,2016-07-30 00:00:00,2016-07-01 00:00:00,29.0,True,android version 6.0.1baseband version: n910tuvs2epg2 or n910t3uvs2epg2
TMobile,Samsung,Galaxy Note 4,2016-10-24 00:00:00,2016-10-01 00:00:00,23.0,True,android version 6.0.1baseband version: n910tuvu2epj2 or n910t3uvu3epj2
TMobile,Samsung,Galaxy Note 4,2016-12-19 00:00:00,2016-11-01 00:00:00,48.0,True,android version 6.0.1baseband version: n910tuvs2epk2 or n910t3uvs3epk2
TMobile,Samsung,Galaxy Note 4,2017-03-06 00:00:00,2017-03-01 00:00:00,5.0,True,android version 6.0.1baseband version: n910tuvs2eqb1 or n910t3uvs3eqb1
TMobile,Samsung,Galaxy Note 4,2017-04-14 00:00:00,2017-04-01 00:00:00,13.0,True,android version 6.0.1baseband version: n910tuvu2eqc1 or n910t3uvu3eqc1
TMobile,Samsung,Galaxy Note 4,2017-06-01 00:00:00,2017-05-01 00:00:00,31.0,True,android version 6.0.1baseband version: n910tuvs2eqe2 or n910t3uvs3eqe2
TMobile,Samsung,Galaxy Note 4,2017-08-03 00:00:00,2017-07-01 00:00:00,33.0,True,android version 6.0.1baseband version: n910tuvs2eqg1 or n910t3uvs3eqg1
TMobile,Samsung,Galaxy Note 4,2017-10-19 00:00:00,2017-09-01 00:00:00,48.0,True,android 6.0.1baseband version:n910tuvu2eqi2 orn910t3uvu3eqi2
TMobile,Samsung,Galaxy Note Edge,2015-08-10 00:00:00,2015-08-01 00:00:00,9.0,True,android version 5.0.1baseband version: n915tuvu1bog2
TMobile,Samsung,Galaxy Note Edge,2015-11-30 00:00:00,2015-11-01 00:00:00,29.0,True,android 5.1.1baseband version: n915tuvu2cok2
TMobile,Samsung,Galaxy Note Edge,2016-06-27 00:00:00,2016-06-01 00:00:00,26.0,True,android 6.0.1baseband version: n915tuvu2cpe3
TMobile,Samsung,Galaxy Note Edge,2016-07-30 00:00:00,2016-07-01 00:00:00,29.0,True,android 6.0.1baseband version: n915tuvu2dpg2
TMobile,Samsung,Galaxy Note Edge,2016-10-24 00:00:00,2016-10-01 00:00:00,23.0,True,android 6.0.1baseband version: n915tuvu2dpj2
TMobile,Samsung,Galaxy Note Edge,2016-12-19 00:00:00,2016-11-01 00:00:00,48.0,True,android 6.0.1baseband version: n915tuvs2dpk2
TMobile,Samsung,Galaxy Note Edge,2017-03-06 00:00:00,2017-03-01 00:00:00,5.0,True,android 6.0.1baseband version: n915tuvs2dqb1
TMobile,Samsung,Galaxy Note Edge,2017-04-14 00:00:00,2017-04-01 00:00:00,13.0,True,android 6.0.1baseband version: n915tuvu2dqc1
TMobile,Samsung,Galaxy Note Edge,2017-06-01 00:00:00,2017-05-01 00:00:00,31.0,True,android 6.0.1baseband version: n915tuvs2dqe2
TMobile,Samsung,Galaxy Note Edge,2017-08-03 00:00:00,2017-07-01 00:00:00,33.0,True,android 6.0.1baseband version: n915tuvs2dqg1
TMobile,Samsung,Galaxy Note Edge,2017-10-19 00:00:00,2017-09-01 00:00:00,48.0,True,android 6.0.1baseband version:n915tuvu2dqi2
TMobile,Samsung,Galaxy Note10,2019-07-01 00:00:00,2019-07-01 00:00:00,0.0,True,android 9.0baseband version:n970usqu1asgo
TMobile,Samsung,Galaxy Note10,2019-08-20 00:00:00,2019-08-01 00:00:00,19.0,True,android 9.0baseband version:n970usqu1ash4
TMobile,Samsung,Galaxy Note10,2019-09-20 00:00:00,2019-09-01 00:00:00,19.0,True,android 9.0baseband version:n970usqu1ashb
TMobile,Samsung,Galaxy Note10,2019-10-11 00:00:00,2019-10-01 00:00:00,10.0,True,android 9.0baseband version:n970usqs1asi3
TMobile,Samsung,Galaxy Note10,2019-11-01 00:00:00,2019-11-01 00:00:00,0.0,True,android 9.0baseband version:n970usqs2asj8
TMobile,Samsung,Galaxy Note10+,2019-07-01 00:00:00,2019-07-01 00:00:00,0.0,True,android 9.0baseband version:n975usqu1asgo
TMobile,Samsung,Galaxy Note10+,2019-08-20 00:00:00,2019-08-01 00:00:00,19.0,True,android 9.0baseband version:n975usqu1ash4
TMobile,Samsung,Galaxy Note10+,2019-09-20 00:00:00,2019-09-01 00:00:00,19.0,True,android 9.0baseband version:n975usqu1ashb
TMobile,Samsung,Galaxy Note10+,2019-10-11 00:00:00,2019-10-01 00:00:00,10.0,True,android 9.0baseband version:n975usqs1asi3
TMobile,Samsung,Galaxy Note10+,2019-11-01 00:00:00,2019-11-01 00:00:00,0.0,True,android 9.0baseband version:n975usqs2asj8
TMobile,Samsung,Galaxy Note10+ 5G,2019-12-06 00:00:00,2019-12-01 00:00:00,5.0,True,android 10.0baseband version:n976usqu1asl3
TMobile,Samsung,Galaxy Note5,2015-09-03 00:00:00,2015-09-01 00:00:00,2.0,True,android version 5.1.1baseband version: n920tuvu1boh4
TMobile,Samsung,Galaxy Note5,2015-11-02 00:00:00,2015-11-01 00:00:00,1.0,True,android version 5.1.1baseband version: n920tuvu2coj5
TMobile,Samsung,Galaxy Note5,2015-12-14 00:00:00,2015-12-01 00:00:00,13.0,True,android version 5.1.1baseband version n920tuvs2cokc
TMobile,Samsung,Galaxy Note5,2016-04-18 00:00:00,2016-04-01 00:00:00,17.0,True,android version 6.0.1baseband version n920tuvu2dpd1
TMobile,Samsung,Galaxy Note5,2016-07-13 00:00:00,2016-07-01 00:00:00,12.0,True,android version 6.0.1baseband version n920tuvu3dpg1
TMobile,Samsung,Galaxy Note5,2016-09-08 00:00:00,2016-09-01 00:00:00,7.0,True,android version 6.0.1baseband versionn920tuvs4dph2
TMobile,Samsung,Galaxy Note5,2016-12-06 00:00:00,2016-11-01 00:00:00,35.0,True,android version 6.0.1baseband versionn920tuvu4dpk6
TMobile,Samsung,Galaxy Note5,2017-02-01 00:00:00,2017-02-01 00:00:00,0.0,True,android version 6.0.1baseband versionn920tuvs4dqa2
TMobile,Samsung,Galaxy Note5,2017-04-05 00:00:00,2017-04-01 00:00:00,4.0,True,android version 6.0.1baseband versionn920tuvu4dqc2
TMobile,Samsung,Galaxy Note5,2017-05-21 00:00:00,2017-05-01 00:00:00,20.0,True,android version 7.0baseband versionn920tuvu4eqe1
TMobile,Samsung,Galaxy Note5,2017-07-20 00:00:00,2017-07-01 00:00:00,19.0,True,android version 7.0baseband versionn920tuvs4eqg1
TMobile,Samsung,Galaxy Note5,2017-08-01 00:00:00,2017-08-01 00:00:00,0.0,True,android version 7.0baseband versionn920tuvu4eqg3
TMobile,Samsung,Galaxy Note5,2017-11-09 00:00:00,2017-11-01 00:00:00,8.0,True,android 7.0baseband version n920tuvu4eqj3
TMobile,Samsung,Galaxy Note5,2017-12-01 00:00:00,2017-12-01 00:00:00,0.0,True,android 7.0baseband versionn920tuvs4eqk1
TMobile,Samsung,Galaxy Note5,2018-01-24 00:00:00,2018-01-01 00:00:00,23.0,True,android 7.0baseband version:n920tuvs5era1
TMobile,Samsung,Galaxy Note5,2018-03-21 00:00:00,2018-03-01 00:00:00,20.0,True,android 7.0baseband version: n920tuvs5erc1
TMobile,Samsung,Galaxy Note5,2018-04-22 00:00:00,2018-04-01 00:00:00,21.0,True,android 7.0baseband version:n920tuvs5erd1
TMobile,Samsung,Galaxy Note5,2018-05-24 00:00:00,2018-05-01 00:00:00,23.0,True,android 7.0baseband version:n920tuvs5ere1
TMobile,Samsung,Galaxy Note5,2018-06-28 00:00:00,2018-06-01 00:00:00,27.0,True,android 7.0baseband version:n920tuvs5erf2
TMobile,Samsung,Galaxy Note5,2018-07-27 00:00:00,2018-07-01 00:00:00,26.0,True,android 7.0baseband version:n920tuvs5erg1
TMobile,Samsung,Galaxy Note8,2017-09-15 00:00:00,2017-09-01 00:00:00,14.0,True,android 7.0baseband version: n950usqu1aqi5
TMobile,Samsung,Galaxy Note8,2017-11-16 00:00:00,2017-11-01 00:00:00,15.0,True,android 7.0baseband version:  n950usqu2bqja
TMobile,Samsung,Galaxy Note8,2017-12-21 00:00:00,2017-12-01 00:00:00,20.0,True,android 7.0baseband version:  n950usqu2bqla
TMobile,Samsung,Galaxy Note8,2018-02-01 00:00:00,2018-02-01 00:00:00,0.0,True,android 7.0baseband version:n950usqu3bra9
TMobile,Samsung,Galaxy Note8,2018-04-01 00:00:00,2018-04-01 00:00:00,0.0,True,android 8.0baseband version:n950usqu3crc2
TMobile,Samsung,Galaxy Note8,2018-05-13 00:00:00,2018-05-01 00:00:00,12.0,True,android 8.0baseband version:n950usqu3crd7
TMobile,Samsung,Galaxy Note8,2019-02-07 00:00:00,2019-02-01 00:00:00,6.0,True,android 8.0baseband version:n950usqs5crl1
TMobile,Samsung,Galaxy Note8,2019-04-05 00:00:00,2019-04-01 00:00:00,4.0,True,android 9.0baseband version: n950usqu5dsc1
TMobile,Samsung,Galaxy Note8,2019-06-22 00:00:00,2019-06-01 00:00:00,21.0,True,android 9.0baseband version: n950usqs5dsf5
TMobile,Samsung,Galaxy Note8,2019-09-27 00:00:00,2019-09-01 00:00:00,26.0,True,android 9.0baseband version:n950usqs6dsh4
TMobile,Samsung,Galaxy Note8,2019-10-18 00:00:00,2019-10-01 00:00:00,17.0,True,android 9.0baseband version:n950usqs6dsi3
TMobile,Samsung,Galaxy Note8,2019-12-02 00:00:00,2019-11-01 00:00:00,31.0,True,android 9.0baseband version:n950usqu7dsk3
TMobile,Samsung,Galaxy Note8,2019-12-12 00:00:00,2019-12-01 00:00:00,11.0,True,android 9.0baseband version:n950usqs7dsk6
TMobile,Samsung,Galaxy Note9,2018-09-20 00:00:00,2018-09-01 00:00:00,19.0,True,android 8.1baseband version:n960usqs1arh6
TMobile,Samsung,Galaxy Note9,2018-11-13 00:00:00,2018-10-01 00:00:00,43.0,True,android 8.1baseband version:n960usqu1arj8
TMobile,Samsung,Galaxy Note9,2018-11-22 00:00:00,2018-11-01 00:00:00,21.0,True,android 8.1baseband version:n960usqs1ark1
TMobile,Samsung,Galaxy Note9,2019-03-01 00:00:00,2019-03-01 00:00:00,0.0,True,android 9.0baseband version:n960usqu1csc1
TMobile,Samsung,Galaxy Note9,2019-04-19 00:00:00,2019-04-01 00:00:00,18.0,True,android 9.0baseband version:n960usqu1csd1
TMobile,Samsung,Galaxy Note9,2019-05-24 00:00:00,2019-05-01 00:00:00,23.0,True,android 9.0baseband version:n960usqs1cse1
TMobile,Samsung,Galaxy Note9,2019-06-22 00:00:00,2019-06-01 00:00:00,21.0,True,android 9.0baseband version:n960usqs1csf1
TMobile,Samsung,Galaxy Note9,2019-08-11 00:00:00,2019-07-01 00:00:00,41.0,True,android 9.0baseband version:n960usqs1csga
TMobile,Samsung,Galaxy Note9,2019-08-18 00:00:00,2019-08-01 00:00:00,17.0,True,android 9.0baseband version:n960usqs1csgb
TMobile,Samsung,Galaxy Note9,2019-10-06 00:00:00,2019-09-01 00:00:00,35.0,True,android 9.0baseband version:n960usqu2csi1
TMobile,Samsung,Galaxy Note9,2019-10-25 00:00:00,2019-10-01 00:00:00,24.0,True,android 9.0baseband version:n960usqs2csi3
TMobile,Samsung,Galaxy Note9,2019-11-08 00:00:00,2019-11-01 00:00:00,7.0,True,android 9.0baseband version:n960usqs3csj1
TMobile,Samsung,Galaxy Note9,2019-01-06 00:00:00,2019-12-01 00:00:00,-329.0,True,android 8.1baseband version:n960usqu1arl1
TMobile,Samsung,Galaxy S10,2019-03-08 00:00:00,2019-03-01 00:00:00,7.0,True,android 9.0baseband version:g973usqu1asba
TMobile,Samsung,Galaxy S10,2019-05-16 00:00:00,2019-05-01 00:00:00,15.0,True,android 9.0baseband version:g973usqs1asd9
TMobile,Samsung,Galaxy S10,2019-06-28 00:00:00,2019-06-01 00:00:00,27.0,True,android 9.0baseband version:g975usqs2asf7
TMobile,Samsung,Galaxy S10,2019-08-09 00:00:00,2019-08-01 00:00:00,8.0,True,android 9.0baseband version:g975usqs2asgc
TMobile,Samsung,Galaxy S10,2019-09-17 00:00:00,2019-09-01 00:00:00,16.0,True,android 9.0baseband version:g973usqs2bsi4
TMobile,Samsung,Galaxy S10,2019-11-12 00:00:00,2019-11-01 00:00:00,11.0,True,android 9.0baseband version:g973usqs2bsix
TMobile,Samsung,Galaxy S10,2019-12-15 00:00:00,2019-12-01 00:00:00,14.0,True,android 10.0baseband version:g973usqu2cskp
TMobile,Samsung,Galaxy S10 5G,2019-08-19 00:00:00,2019-08-01 00:00:00,18.0,True,android 9.0baseband version:g977tuvu2asgc
TMobile,Samsung,Galaxy S10 5G,2019-11-07 00:00:00,2019-11-01 00:00:00,6.0,True,android 9.0baseband version:g977tuvs3asjk
TMobile,Samsung,Galaxy S10e,2019-03-08 00:00:00,2019-03-01 00:00:00,7.0,True,android 9.0baseband version:g970usqu1asba
TMobile,Samsung,Galaxy S10e,2019-05-09 00:00:00,2019-04-01 00:00:00,38.0,False,android 9.0baseband version:g970usqu1asd7
TMobile,Samsung,Galaxy S10e,2019-05-16 00:00:00,2019-05-01 00:00:00,15.0,True,android 9.0baseband version:g970usqs1asd9 baseband version:g970usqs1asf7
TMobile,Samsung,Galaxy S10e,2019-08-09 00:00:00,2019-07-01 00:00:00,39.0,True,android 9.0baseband version:g970usqs1asgc
TMobile,Samsung,Galaxy S10e,2019-08-29 00:00:00,2019-08-01 00:00:00,28.0,True,android 9.0baseband version:g970usqs1asgj
TMobile,Samsung,Galaxy S10e,2019-09-17 00:00:00,2019-09-01 00:00:00,16.0,True,android 9.0baseband version:g970usqs2bsi4
TMobile,Samsung,Galaxy S10e,2019-11-12 00:00:00,2019-11-01 00:00:00,11.0,True,android 9.0baseband version:g970usqs2bsix
TMobile,Samsung,Galaxy S10e,2019-12-15 00:00:00,2019-12-01 00:00:00,14.0,True,android 10.0baseband version:g970usqu2cskp
TMobile,Samsung,Galaxy S4,2015-08-31 00:00:00,2015-08-01 00:00:00,30.0,True,android version 4.4.4baseband version: m919uvufoh3
TMobile,Samsung,Galaxy S4,2015-12-14 00:00:00,2015-12-01 00:00:00,13.0,True,android version 4.4.4baseband version: m919uvufok3
TMobile,Samsung,Galaxy S4,2017-02-08 00:00:00,2017-02-01 00:00:00,7.0,True,android version 4.4.4baseband version: m919uvsfqa1
TMobile,Samsung,Galaxy S5,2015-08-10 00:00:00,2015-08-01 00:00:00,9.0,True,android version 5.1.1baseband version g900tuvu1fog6
TMobile,Samsung,Galaxy S5,2015-11-02 00:00:00,2015-11-01 00:00:00,1.0,True,android version 5.1.1baseband version g900tuvs1foj4 or g900t3uvs1foj4
TMobile,Samsung,Galaxy S5,2015-12-14 00:00:00,2015-12-01 00:00:00,13.0,True,android version 5.1.1baseband version g900t3uvu1fog6
TMobile,Samsung,Galaxy S5,2016-01-11 00:00:00,2016-01-01 00:00:00,10.0,True,android version 5.1.1baseband version g900tuvs1fol1 or g900t3uvs1fol1
TMobile,Samsung,Galaxy S5,2016-05-23 00:00:00,2016-05-01 00:00:00,22.0,True,android version 6.0.1baseband version g900t3uvu1gpe1 or g900tuvu1gpe1
TMobile,Samsung,Galaxy S5,2016-07-18 00:00:00,2016-07-01 00:00:00,17.0,True,android version 6.0.1baseband version g900tuvs1gpg2 or g900t3uvs2gpg2
TMobile,Samsung,Galaxy S5,2016-10-04 00:00:00,2016-09-01 00:00:00,33.0,True,android version 6.0.1baseband version g900tuvs1gpi1 or g900t3uvs3gpi1
TMobile,Samsung,Galaxy S5,2016-12-15 00:00:00,2016-11-01 00:00:00,44.0,True,android version 6.0.1baseband version g900tuvs1gpk3 or g900t3uvs3gpk3
TMobile,Samsung,Galaxy S5,2017-04-02 00:00:00,2017-04-01 00:00:00,1.0,True,android version 6.0.1baseband version g900tuvu1gqc2 or g900t3uvu3gqc2
TMobile,Samsung,Galaxy S5,2018-12-06 00:00:00,2018-12-01 00:00:00,5.0,True,android 6.0.1baseband version:g900tuvu1grj1g900t3uvu3grj1
TMobile,Samsung,Galaxy S6,2015-09-10 00:00:00,2015-09-01 00:00:00,9.0,True,android 5.1.1baseband version: g920tuvu2doh6
TMobile,Samsung,Galaxy S6,2015-11-16 00:00:00,2015-11-01 00:00:00,15.0,True,android 5.1.1baseband version: g920tuvu3doj7
TMobile,Samsung,Galaxy S6,2015-12-14 00:00:00,2015-12-01 00:00:00,13.0,True,android 5.1.1baseband version: g920tuvs3dojc
TMobile,Samsung,Galaxy S6,2016-04-11 00:00:00,2016-04-01 00:00:00,10.0,True,android 6.0.1baseband version: g920tuvu3epd1
TMobile,Samsung,Galaxy S6,2016-06-27 00:00:00,2016-06-01 00:00:00,26.0,True,android 6.0.1baseband version: g920tuvu4epf1
TMobile,Samsung,Galaxy S6,2016-08-24 00:00:00,2016-08-01 00:00:00,23.0,True,android 6.0.1baseband version: g920tuvs4eph2
TMobile,Samsung,Galaxy S6,2016-11-30 00:00:00,2016-11-01 00:00:00,29.0,True,android 6.0.1baseband version: g920tuvu5epk5
TMobile,Samsung,Galaxy S6,2017-02-06 00:00:00,2017-01-01 00:00:00,36.0,True,android 6.0.1baseband version: g920tuvs5eqa2
TMobile,Samsung,Galaxy S6,2017-04-02 00:00:00,2017-04-01 00:00:00,1.0,True,android 6.0.1baseband version: g920tuvu5eqc2
TMobile,Samsung,Galaxy S6,2017-06-05 00:00:00,2017-06-01 00:00:00,4.0,True,android 7.0baseband version: g920tuvu5fqe1
TMobile,Samsung,Galaxy S6,2017-07-18 00:00:00,2017-07-01 00:00:00,17.0,True,android 7.0baseband version: g920tuvs5fqg1
TMobile,Samsung,Galaxy S6,2017-11-22 00:00:00,2017-11-01 00:00:00,21.0,True,android 7.0baseband version:g920tuvu5fqk1
TMobile,Samsung,Galaxy S6,2018-01-24 00:00:00,2018-01-01 00:00:00,23.0,True,android 7.0baseband version:g920tuvs6fra3
TMobile,Samsung,Galaxy S6,2018-03-25 00:00:00,2018-03-01 00:00:00,24.0,True,android 7.0baseband version:g920tuvs6frc1
TMobile,Samsung,Galaxy S6 edge,2015-09-10 00:00:00,2015-09-01 00:00:00,9.0,True,android 5.1.1baseband version: g920tuvu2doh6
TMobile,Samsung,Galaxy S6 edge,2015-11-16 00:00:00,2015-11-01 00:00:00,15.0,True,android 5.1.1baseband version: g920tuvu3doj7
TMobile,Samsung,Galaxy S6 edge,2015-12-14 00:00:00,2015-12-01 00:00:00,13.0,True,android 5.1.1baseband version: g920tuvs3dojc
TMobile,Samsung,Galaxy S6 edge,2016-04-11 00:00:00,2016-04-01 00:00:00,10.0,True,android 6.0.1baseband version: g925tuvu3epd1
TMobile,Samsung,Galaxy S6 edge,2016-06-27 00:00:00,2016-06-01 00:00:00,26.0,True,android 6.0.1baseband version: g925tuvu4epf1
TMobile,Samsung,Galaxy S6 edge,2016-08-24 00:00:00,2016-08-01 00:00:00,23.0,True,android version 6.0.1baseband version: g925tuvs4eph2
TMobile,Samsung,Galaxy S6 edge,2016-11-30 00:00:00,2016-11-01 00:00:00,29.0,True,android version 6.0.1baseband version: g925tuvu5epk5
TMobile,Samsung,Galaxy S6 edge,2017-02-06 00:00:00,2017-01-01 00:00:00,36.0,True,android version 6.0.1baseband version: g925tuvs5eqa2
TMobile,Samsung,Galaxy S6 edge,2017-04-02 00:00:00,2017-04-01 00:00:00,1.0,True,android version 6.0.1baseband version: g925tuvu5eqc2
TMobile,Samsung,Galaxy S6 edge,2017-06-05 00:00:00,2017-06-01 00:00:00,4.0,True,android version 7.0baseband version: g925tuvu5fqe1
TMobile,Samsung,Galaxy S6 edge,2017-07-18 00:00:00,2017-07-01 00:00:00,17.0,True,android version 7.0baseband version: g925tuvs5fqg1
TMobile,Samsung,Galaxy S6 edge,2017-11-22 00:00:00,2017-11-01 00:00:00,21.0,True,android version 7.0baseband version:  g925tuvu5fqk1
TMobile,Samsung,Galaxy S6 edge,2017-12-01 00:00:00,2017-12-01 00:00:00,0.0,True,android 7.0baseband versiong928tuvs4eqk1
TMobile,Samsung,Galaxy S6 edge,2018-01-24 00:00:00,2018-01-01 00:00:00,23.0,True,android 7.0baseband version:g925tuvs6fra3
TMobile,Samsung,Galaxy S6 edge,2018-03-25 00:00:00,2018-03-01 00:00:00,24.0,True,android 7.0baseband version:g925tuvs6frc1
TMobile,Samsung,Galaxy S6 edge,2018-04-22 00:00:00,2018-04-01 00:00:00,21.0,True,android 7.0baseband version:g928tuvs5erd1
TMobile,Samsung,Galaxy S7,2016-03-17 00:00:00,2016-03-01 00:00:00,16.0,True,android version 6.0.1baseband version: g930tuvs2apb8
TMobile,Samsung,Galaxy S7,2016-04-04 00:00:00,2016-04-01 00:00:00,3.0,True,android version 6.0.1baseband version: g930tuvu2apc8
TMobile,Samsung,Galaxy S7,2016-05-04 00:00:00,2016-05-01 00:00:00,3.0,True,android version 6.0.1baseband version: g930tuvu2apd7
TMobile,Samsung,Galaxy S7,2016-07-08 00:00:00,2016-07-01 00:00:00,7.0,True,android version 6.0.1baseband version:g930tuvu3apg1
TMobile,Samsung,Galaxy S7,2016-09-27 00:00:00,2016-09-01 00:00:00,26.0,True,android version 6.0.1baseband version:g930tuvu4apia
TMobile,Samsung,Galaxy S7,2016-11-05 00:00:00,2016-11-01 00:00:00,4.0,True,android version 6.0.1baseband version:g930tuvu4apk1
TMobile,Samsung,Galaxy S7,2017-02-20 00:00:00,2017-02-01 00:00:00,19.0,True,android version 7.0baseband version:g930tuvu4bqb1
TMobile,Samsung,Galaxy S7,2017-03-20 00:00:00,2017-03-01 00:00:00,19.0,True,android version 7.0baseband version:g930tuvs4bqc1
TMobile,Samsung,Galaxy S7,2017-05-26 00:00:00,2017-05-01 00:00:00,25.0,True,android version 7.0baseband versiong930tuvs4bqe1
