Carrier,Manufacture,Model,Release_Date,Bulletin_Level,difference, build,Year_Phone_Release,Month_Phone_Release,Bulletin_Year,Prior_Missed_Bulletins,Days_Since_Last_Security_Updates
Sprint,Samsung,Galaxy S8+,2017-07-08,2017-06-01,36,G955USQU1AQFJ,2017,4,2017,,
Sprint,Samsung,Galaxy S8+,2018-05-24,2018-05-01,22,G955USQS3CRE2,2017,4,2018,11.0,320.0
Sprint,Samsung,Galaxy S8+,2018-12-03,2018-11-01,31,G950USQU5CRK1,2017,4,2018,5.0,193.0
Sprint,Samsung,Galaxy S8+,2019-04-19,2019-04-01,17,G955USQU5DSD3,2017,4,2019,4.0,137.0
Sprint,Samsung,Galaxy S8+,2019-05-31,2019-05-01,29,G955USQS5DSE5,2017,4,2019,0.0,42.0
Sprint,Samsung,Galaxy S9,2018-04-18,2018-03-01,47,G960USQU2ARC6,2018,3,2018,,
Sprint,Samsung,Galaxy S9,2018-06-05,2018-05-01,34,G960USQU2ARE6,2018,3,2018,1.0,48.0
Sprint,Samsung,Galaxy S9,2018-06-21,2018-06-01,19,G960USQS2ARF4,2018,3,2018,0.0,16.0
Sprint,Samsung,Galaxy S9,2018-08-06,2018-07-01,35,G960USQU3ARG7,2018,3,2018,0.0,46.0
Sprint,Samsung,Galaxy S9,2018-09-20,2018-09-01,18,G960USQU3ARI4,2018,3,2018,1.0,45.0
Sprint,Samsung,Galaxy S9,2018-10-19,2018-10-01,17,G960USQU3ARIC,2018,3,2018,0.0,29.0
Sprint,Samsung,Galaxy S9,2018-12-17,2018-12-01,15,G960USQU3BRK3,2018,3,2018,1.0,59.0
Sprint,Samsung,Galaxy S9,2019-02-27,2019-02-01,25,G960USQS3CSAG,2018,3,2019,1.0,72.0
Sprint,Samsung,Galaxy S9,2019-04-08,2019-03-01,37,G960USQU4CSC7,2018,3,2019,0.0,40.0
Sprint,Samsung,Galaxy S9,2019-04-17,2019-04-01,15,G960USQU4CSC8,2018,3,2019,0.0,9.0
Sprint,Samsung,Galaxy S9+,2018-06-05,2018-05-01,34,G965USQU2ARE6,2018,3,2018,,
Sprint,Samsung,Galaxy S9+,2018-06-21,2018-06-01,19,G965USQS2ARF4,2018,3,2018,0.0,16.0
Sprint,Samsung,Galaxy S9+,2018-09-20,2018-09-01,18,G965USQU3ARI4,2018,3,2018,2.0,91.0
Sprint,Samsung,Galaxy S9+,2018-12-17,2018-12-01,15,G960USQU3BRK3,2018,3,2018,2.0,88.0
Sprint,Samsung,Galaxy S9+,2019-02-27,2019-02-01,25,G965USQS3CSAG,2018,3,2019,1.0,72.0
Sprint,Samsung,Galaxy S9+,2019-04-17,2019-04-01,15,G965USQS4CSC8,2018,3,2019,1.0,49.0
Sprint,Samsung,Galaxy S9+,2019-11-14,2019-11-01,12,G965USQS7CSJ7,2018,3,2019,6.0,211.0
Sprint,Samsung,Galaxy Tab 4,2016-07-13,2016-07-01,11,T237PVPS1BPF1,2014,5,2016,,
Sprint,Samsung,Galaxy Tab A 10.5,2018-02-04,2018-01-01,33,T597PVPU1ASA2,2018,8,2018,,
Sprint,Samsung,Galaxy Tab A 10.5,2019-05-03,2019-05-01,1,T597PVPS1ASD1,2018,8,2019,16.0,453.0
Sprint,Samsung,Galaxy Tab A 8.0 (2018),2018-10-03,2018-09-01,31,T387PVPU1ARH6,2018,9,2018,,
Sprint,Samsung,Galaxy Tab A 8.0 (2018),2019-02-18,2019-01-01,47,T387PVPU1ASA5,2018,9,2019,3.0,138.0
Sprint,Samsung,Galaxy Tab E 8.0,2016-06-29,2016-06-01,27,T377PVPU1BPE6,2016,1,2016,,
Sprint,Samsung,Galaxy Tab S,2015-11-18,2015-11-01,16,T807PVPT1BOJ4,2014,6,2015,,
Sprint,Samsung,Galaxy Tab S,2016-12-30,2016-12-01,28,T807PVPU1BOL3,2014,6,2016,13.0,408.0
Sprint,Samsung,Galaxy Tab S2,2015-11-11,2015-11-01,9,T817PVPU1AOJS,2015,7,2015,,
Sprint,Samsung,Galaxy Tab S4,2018-02-18,2018-02-01,16,T387PVPU1ASBK,2018,8,2018,,
Sprint,Slate,Slate 10,2016-05-11,2016-05-01,9,NKJ.01.16.02.04,2015,1,2016,,
Sprint,Slate,Slate 8 Tablet,2015-11-18,2015-11-01,16,NKS.01.45.00.04,2015,1,2015,,
Sprint,Slate,Slate 8 Tablet,2016-05-11,2016-05-01,9,NKS.02.16.03.04,2015,1,2016,5.0,175.0
Sprint,Sonim,XP8,2019-01-31,2019-01-01,29,8A.0.0-03-7.1.1-29.20.00,2018,5,2019,,
Sprint,Sonim,XP8,2019-05-06,2019-05-01,4,8A.0.0-03-7.1.1-29.22.00,2018,5,2019,3.0,95.0
T-Mobile,ASUS,Google Nexus 7 (2013),2015-09-08,2015-09-01,6,android 5.1.1version: lmy48p,2013,7,2015,,
T-Mobile,ASUS,Google Nexus 7 (2013),2015-10-05,2015-10-01,3,android 6.0baseband version: mra58k,2013,7,2015,0.0,27.0
T-Mobile,ASUS,Google Nexus 7 (2013),2016-01-11,2016-01-01,9,android 6.0baseband version: mmb29o,2013,7,2016,2.0,98.0
T-Mobile,ASUS,Google Nexus 7 (2013),2016-02-08,2016-02-01,6,android 6.0baseband version: mmb29q,2013,7,2016,0.0,28.0
T-Mobile,Alcatel,"3T 8""",2018-12-03,2018-12-01,1,android 8.1.0baseband version: 1atrumr1,2018,10,2018,,
T-Mobile,Alcatel,"3T 8""",2019-02-22,2019-02-01,20,android 8.1.0baseband version: 1atyumy1,2018,10,2019,1.0,81.0
T-Mobile,Alcatel,"3T 8""",2019-03-22,2019-03-01,20,android 8.1.0baseband version: 1atzumz1,2018,10,2019,0.0,28.0
T-Mobile,Alcatel,Fierce XL,2016-10-10,2016-10-01,8,android 5.1 / d7q-umq2,2015,11,2016,,
T-Mobile,Alcatel,Fierce XL,2017-01-23,2017-01-01,21,android 5.1 / d7u-umu0,2015,11,2017,2.0,105.0
T-Mobile,Alcatel,ONETOUCH Fierce 2,2015-11-04,2015-11-01,2,android version 4.4.2build number c2gumg1,2014,9,2015,,
T-Mobile,Alcatel,ONETOUCH Fierce 2,2016-01-05,2016-01-01,3,android version 4.4.2build number c2cumc3,2014,9,2016,1.0,62.0
T-Mobile,Alcatel,ONETOUCH Pixi 7,2015-09-14,2015-09-01,12,android 5.0.2build version: b2z-um0,2014,7,2015,,
T-Mobile,Alcatel,ONETOUCH Pixi 7,2016-02-16,2016-02-01,14,android 5.0.2build version: b38-um0,2014,7,2016,4.0,155.0
T-Mobile,Alcatel,ONETOUCH Pixi 7,2016-10-12,2016-10-01,10,android 5.0.2build version: b3b-um0,2014,7,2016,7.0,239.0
T-Mobile,Alcatel,ONETOUCH Pop 7,2015-12-31,2015-12-01,29,android 4.2.2build version: aft-um2,2014,1,2015,,
T-Mobile,Alcatel,POP Astro,2015-10-12,2015-10-01,10,android version 4.4.4software version a3fumf0,2015,4,2015,,
T-Mobile,Coolpad,Catalyst,2017-01-05,2017-01-01,3,android version 5.1.1build number 139.60.161121,2016,6,2017,,
T-Mobile,Google,Pixel 3,2019-07-26,2019-08-01,-7,android 9.0build number: pq3a.190801.002,2018,11,2019,,
T-Mobile,Google,Pixel 3 XL,2019-07-26,2019-08-01,-7,android 9.0build number: pq3a.190801.002,2018,11,2019,,
T-Mobile,Google,Pixel 3a,2019-05-30,2019-05-01,28,android 9.0build number: pq3b.190605.006,2019,5,2019,,
T-Mobile,Google,Pixel 3a,2019-07-26,2019-08-01,-7,android 9.0build number: pq3b.190801.002,2019,5,2019,2.0,57.0
T-Mobile,Google,Pixel 3a XL,2019-05-30,2019-05-01,28,android 9.0build number:pq3b.190605.006,2019,5,2019,,
T-Mobile,Google,Pixel 3a XL,2019-07-26,2019-08-01,-7,android 9.0build number: pq3b.190801.002,2019,5,2019,2.0,57.0
T-Mobile,HTC,10,2016-07-01,2016-07-01,-1,android version 6.0.1software version 1.81.531.1,2016,4,2016,,
T-Mobile,HTC,10,2016-09-07,2016-09-01,5,android version 6.0.1software version 1.81.531.4,2016,4,2016,1.0,68.0
T-Mobile,HTC,10,2016-10-17,2016-10-01,15,android version 6.0.1software version1.81.531.20,2016,4,2016,0.0,40.0
T-Mobile,HTC,10,2017-01-05,2017-01-01,3,android version 7.0software version 2.37.531.5,2016,4,2017,2.0,80.0
T-Mobile,HTC,10,2017-09-12,2017-09-01,10,android version 7.0software version 2.51.531.11,2016,4,2017,7.0,250.0
T-Mobile,HTC,10,2017-11-02,2017-11-01,0,android 7.0software version:2.51.531.32,2016,4,2017,1.0,51.0
T-Mobile,HTC,Desire 530,2016-07-13,2016-07-01,11,android version 6.0.1software version 1.01.531.25,2016,3,2016,,
T-Mobile,HTC,Desire 530,2017-02-20,2017-02-01,18,android version 6.0.1software version 1.36.531.4,2016,3,2017,6.0,222.0
T-Mobile,HTC,Desire 626s,2015-11-09,2015-11-01,7,1.23.531.3android version 5.1,2015,7,2015,,
T-Mobile,HTC,Desire 626s,2016-07-19,2016-07-01,17,2.17.531.1android version 6.0.1,2015,7,2016,7.0,253.0
T-Mobile,HTC,Desire 626s,2017-02-07,2016-12-01,67,2.17.531.13android version 6.0.1,2015,7,2016,4.0,203.0
T-Mobile,HTC,Desire 626s,2017-07-14,2017-07-01,12,android version 6.0.1software version:2.17.531.23,2015,7,2017,6.0,157.0
T-Mobile,HTC,HTC One,2015-09-16,2015-09-01,14,android version 5.0.2baseband version: 7.18.531.35,2013,3,2015,,
T-Mobile,HTC,Nexus 9,2015-08-05,2015-08-01,3,android 5.1.1version: lmy48i,2014,11,2015,,
T-Mobile,HTC,Nexus 9,2015-09-08,2015-09-01,6,android 5.1.1baseband version: lmy48m,2014,11,2015,0.0,34.0
T-Mobile,HTC,Nexus 9,2015-10-05,2015-10-01,3,android 6.0baseband version: mob30m,2014,11,2015,0.0,27.0
T-Mobile,HTC,Nexus 9,2016-07-06,2016-07-01,4,android 6.0baseband version: mob30p,2014,11,2016,8.0,275.0
T-Mobile,HTC,Nexus 9,2016-08-01,2016-08-01,-1,android 6.0.1baseband version: 5.30.1700.23,2014,11,2016,0.0,26.0
T-Mobile,HTC,Nexus 9,2016-12-16,2016-12-01,14,android 7.1.1,2014,11,2016,3.0,137.0
T-Mobile,HTC,Nexus 9,2017-01-11,2017-01-01,9,android 7.1.1 baseband version: 6.26.91700.06,2014,11,2017,0.0,26.0
T-Mobile,HTC,Nexus 9,2017-02-06,2017-02-01,4,android 7.1.1baseband version: 6.26.1700.17,2014,11,2017,0.0,26.0
T-Mobile,HTC,Nexus 9,2017-09-12,2017-09-01,10,android 7.1.1baseband version: 6.27.1700.12,2014,11,2017,6.0,218.0
T-Mobile,HTC,One M8,2015-09-08,2015-09-01,6,4.20.531.5android version 5.0.1software version 4.20.531.5,2014,3,2015,,
T-Mobile,HTC,One M9,2015-09-28,2015-09-01,26,android version 5.1.1software number: 2.11.531.19,2015,3,2015,,
T-Mobile,HTC,One M9,2016-02-16,2016-02-01,14,android version 6.0software number: 3.39.531.7,2015,3,2016,4.0,141.0
T-Mobile,HTC,One M9,2016-09-26,2016-09-01,24,android version 6.0software number: 3.39.531.12,2015,3,2016,6.0,223.0
T-Mobile,HTC,One M9,2016-10-17,2016-10-01,15,android version 6.0software number: 3.39.531.21,2015,3,2016,0.0,21.0
T-Mobile,HTC,One M9,2016-11-10,2016-11-01,8,android version 6.0software number: 3.39.531.31,2015,3,2016,0.0,24.0
T-Mobile,HTC,One M9,2017-03-13,2017-03-01,11,android version 7.0software number:4.27.531.6,2015,3,2017,3.0,123.0
T-Mobile,HTC,U11 life,2017-12-18,2017-12-01,16,android 8.0.0baseband version: 2.15.531.6,2017,12,2017,,
T-Mobile,HTC,U11 life,2018-01-26,2018-01-01,24,android 8.0baseband version:2.15.531.11,2017,12,2018,0.0,39.0
T-Mobile,Kyocera,Hydro Wave,2016-02-17,2016-02-01,15,android version: 5.1software version: 2.016tc,2015,7,2016,,
T-Mobile,LG,Aristo 4+,2019-10-22,2019-10-01,20,android 9.0baseband version x320ta10f,2019,9,2019,,
T-Mobile,LG,G Flex,2015-10-05,2015-10-01,3,android version 4.4.2software version d95920t,2013,10,2015,,
T-Mobile,LG,G Pad F 8.0,2015-10-05,2015-10-01,3,android version 5.0.2software version v49610b,2015,6,2015,,
T-Mobile,LG,G Pad X 8.0,2016-08-15,2016-08-01,13,android version 6.0software version v52110c,2016,6,2016,,
T-Mobile,LG,G Pad X 8.0,2016-10-24,2016-10-01,22,android version 6.0software version v52110e,2016,6,2016,1.0,70.0
T-Mobile,LG,G Pad X 8.0,2017-01-11,2017-01-01,9,android version 7.0software version v52120f,2016,6,2017,2.0,79.0
T-Mobile,LG,G Pad X 8.0,2017-02-16,2017-02-01,14,android 7.0software version v52120g,2016,6,2017,0.0,36.0
T-Mobile,LG,G Pad X 8.0,2017-04-13,2017-04-01,11,android 7.0software version v52120h,2016,6,2017,1.0,56.0
T-Mobile,LG,G Pad X 8.0,2017-07-07,2017-07-01,5,android 7.0software version v52120i,2016,6,2017,2.0,85.0
T-Mobile,LG,G Pad X 8.0,2017-08-24,2017-08-01,22,android 7.0software version v52120j,2016,6,2017,0.0,48.0
T-Mobile,LG,G Pad X 8.0,2017-10-31,2017-10-01,29,android 7.0software version v52120k,2016,6,2017,1.0,68.0
T-Mobile,LG,G Pad X 8.0,2017-12-20,2017-12-01,18,android 7.0software version v52120l,2016,6,2017,1.0,50.0
T-Mobile,LG,G Pad X 8.0,2018-02-23,2018-02-01,21,android 7.0software version v52120m,2016,6,2018,1.0,65.0
T-Mobile,LG,G Pad X 8.0,2018-04-30,2018-04-01,28,android 7.0software version v52120n,2016,6,2018,1.0,66.0
T-Mobile,LG,G Stylo,2015-08-19,2015-08-01,17,android version 5.1.1software version h63110i,2015,5,2015,,
T-Mobile,LG,G Stylo,2015-09-28,2015-09-01,26,android version 5.1.1software version h63110j,2015,5,2015,0.0,40.0
T-Mobile,LG,G Stylo,2016-01-28,2016-01-01,26,android version 5.1.1software version h63110l,2015,5,2016,3.0,122.0
T-Mobile,LG,G Stylo,2016-03-07,2016-03-01,5,android version 6.0software version h63120b,2015,5,2016,1.0,39.0
T-Mobile,LG,G Stylo,2016-08-08,2016-08-01,6,android version 6.0software version h63120c,2015,5,2016,4.0,154.0
T-Mobile,LG,G Stylo,2016-09-12,2016-09-01,10,android version 6.0software version h63120g,2015,5,2016,0.0,35.0
T-Mobile,LG,G Stylo,2016-11-09,2016-11-01,7,android version 6.0software version h63120i,2015,5,2016,1.0,58.0
T-Mobile,LG,G Stylo,2017-01-11,2017-01-01,9,android version 6.0software version h63120j,2015,5,2017,1.0,63.0
T-Mobile,LG,G Stylo,2017-02-24,2017-02-01,22,android 6.0software version h63120k,2015,5,2017,0.0,44.0
T-Mobile,LG,G Stylo,2017-05-24,2017-05-01,22,android 6.0software version h63120o,2015,5,2017,2.0,89.0
T-Mobile,LG,G3,2015-10-05,2015-10-01,3,android version 5.0.1software version: d85120g,2014,5,2015,,
T-Mobile,LG,G3,2016-05-02,2016-05-01,0,android version 6.0software version: d85130d,2014,5,2016,6.0,210.0
T-Mobile,LG,G3,2016-08-08,2016-08-01,6,android 6.0.1software version: d85130e,2014,5,2016,2.0,98.0
T-Mobile,LG,G3,2017-07-05,2017-07-01,3,android 6.0.1software version d85130g,2014,5,2017,11.0,331.0
T-Mobile,LG,G5,2016-07-27,2016-07-01,25,android version 6.0.1software version h83010d,2016,4,2016,,
T-Mobile,LG,G5,2016-09-19,2016-09-01,17,android version 6.0.1software version h83010i,2016,4,2016,1.0,54.0
T-Mobile,LG,G5,2016-10-31,2016-10-01,29,android version 6.0.1software version h83010j,2016,4,2016,0.0,42.0
T-Mobile,LG,G5,2016-11-30,2016-11-01,28,android 7.0software version h83020a,2016,4,2016,0.0,30.0
T-Mobile,LG,G5,2017-01-17,2017-01-01,15,android 7.0software version h83020c,2016,4,2017,1.0,48.0
T-Mobile,LG,G5,2017-03-27,2017-03-01,25,android 7.0software version h83020f,2016,4,2017,1.0,69.0
T-Mobile,LG,G5,2017-05-22,2017-05-01,20,android 7.0software version hh83020i,2016,4,2017,1.0,56.0
T-Mobile,LG,G5,2017-08-07,2017-08-01,5,android 7.0software version h83020k,2016,4,2017,2.0,77.0
T-Mobile,LG,G5,2017-10-03,2017-10-01,1,android 7.0software version h83020l,2016,4,2017,1.0,57.0
T-Mobile,LG,G5,2017-12-21,2017-12-01,19,android 7.0software version h83020n,2016,4,2017,1.0,79.0
T-Mobile,LG,G5,2018-02-21,2018-02-01,19,android 7.0software version h83020o,2016,4,2018,1.0,62.0
T-Mobile,LG,G5,2018-09-25,2018-09-01,23,android 8.0.0software version h83030c,2016,4,2018,6.0,216.0
T-Mobile,LG,G6,2017-04-07,2017-04-01,5,android 7.0software version h87210e,2017,3,2017,,
T-Mobile,LG,G6,2017-05-15,2017-05-01,13,android 7.0software version h87210h,2017,3,2017,0.0,38.0
T-Mobile,LG,G6,2017-07-24,2017-07-01,22,android version 7.0software version h87210o,2017,3,2017,1.0,70.0
T-Mobile,LG,G6,2017-09-06,2017-09-01,4,android version 7.0software version h87210p,2017,3,2017,1.0,44.0
T-Mobile,LG,G6,2017-10-21,2017-10-01,19,android version 7.0software version h87210q,2017,3,2017,0.0,45.0
T-Mobile,LG,G6,2017-12-07,2017-12-01,5,android version 7.0software version h87211e,2017,3,2017,1.0,47.0
T-Mobile,LG,G6,2018-01-09,2018-01-01,7,android version 7.0software version h87211g,2017,3,2018,0.0,33.0
T-Mobile,LG,G6,2018-05-19,2018-05-01,17,android version 7.0software version h87211h,2017,3,2018,3.0,130.0
T-Mobile,LG,G6,2018-06-29,2018-06-01,27,android version 8.0software version h87220a,2017,3,2018,0.0,41.0
T-Mobile,LG,G6,2018-10-18,2018-08-01,77,android version 8.0.0software version h87220d,2017,3,2018,1.0,111.0
T-Mobile,LG,G6,2018-11-02,2018-10-01,31,android version 8.0.0software version h87220e,2017,3,2018,1.0,15.0
T-Mobile,LG,G6,2018-11-30,2018-11-01,28,android version 8.0.0software version h87220f,2017,3,2018,0.0,28.0
T-Mobile,LG,G6,2019-01-25,2019-01-01,23,android version 8.0.0software version h87220g,2017,3,2019,1.0,56.0
T-Mobile,LG,G8 ThinQ,2019-09-28,2019-09-01,26,android 9.0software version:g820tm10o,2019,4,2019,,
T-Mobile,LG,G8 ThinQ,2019-11-05,2019-10-01,34,android 9.0software version:g820tm10p,2019,4,2019,0.0,38.0
T-Mobile,LG,K10,2016-06-10,2016-06-01,8,android 6.0.1software version k42810b,2016,1,2016,,
T-Mobile,LG,K10,2016-09-28,2016-09-01,26,android 6.0.1software version k42810d,2016,1,2016,2.0,110.0
T-Mobile,LG,K10,2016-11-21,2016-11-01,19,android 6.0.1software version k42810f,2016,1,2016,1.0,54.0
T-Mobile,LG,K10,2017-01-30,2017-01-01,28,android 6.0.1software version k42810g,2016,1,2017,1.0,70.0
T-Mobile,LG,K10,2017-03-27,2017-03-01,25,android 6.0.1software version k42810h,2016,1,2017,1.0,56.0
T-Mobile,LG,K10,2017-07-05,2017-07-01,3,android 7.0software version k42820f,2016,1,2017,3.0,100.0
T-Mobile,LG,K10,2017-09-27,2017-09-01,25,android 7.0software version k42820g,2016,1,2017,1.0,84.0
T-Mobile,LG,K10,2017-11-28,2017-11-01,26,android 7.0software version k42820h,2016,1,2017,1.0,62.0
T-Mobile,LG,K10,2018-01-24,2018-01-01,22,android 7.0software version k42820i,2016,1,2018,1.0,57.0
T-Mobile,LG,K10,2018-03-26,2018-03-01,24,android 7.0software version k42820j,2016,1,2018,1.0,61.0
T-Mobile,LG,K10,2018-04-27,2018-04-01,25,android 7.0software version k42820k,2016,1,2018,0.0,32.0
T-Mobile,LG,K10,2018-06-29,2018-06-01,27,android 8.0software version k42820l,2016,1,2018,1.0,63.0
T-Mobile,LG,K20 Plus,2017-03-24,2017-03-01,22,android version 7.0software version tp26010k,2016,12,2017,,
T-Mobile,LG,K20 Plus,2017-08-31,2017-08-01,29,android version 7.0software version tp26010s,2016,12,2017,4.0,160.0
T-Mobile,LG,K20 Plus,2017-11-06,2017-11-01,4,android version 7.0software version tp26010u,2016,12,2017,2.0,67.0
T-Mobile,LG,K20 Plus,2018-03-05,2018-03-01,3,android version 7.0software version tp26010y,2016,12,2018,3.0,119.0
T-Mobile,LG,K20 Plus,2018-04-30,2018-04-01,28,android version 7.0software version tp26011b,2016,12,2018,0.0,56.0
T-Mobile,LG,K20 Plus,2018-08-30,2018-08-01,28,android version 7.0software version tp26011f,2016,12,2018,3.0,122.0
T-Mobile,LG,K20 Plus,2018-11-30,2018-10-01,59,android version 7.0software version tp26011j,2016,12,2018,1.0,92.0
T-Mobile,LG,K20 Plus,2018-12-27,2018-12-01,25,android version 7.0software version tp26011l,2016,12,2018,1.0,27.0
T-Mobile,LG,K30,2018-06-15,2018-06-01,13,android version 7.1.2software version: x410tk10f,2018,5,2018,,
T-Mobile,LG,K30,2018-07-27,2018-07-01,25,android version 7.1.2software version: x410tk10g,2018,5,2018,0.0,42.0
T-Mobile,LG,K30,2018-09-25,2018-08-01,54,android version 7.1.2software version: x410tk10j,2018,5,2018,0.0,60.0
T-Mobile,LG,K30,2018-10-27,2018-10-01,25,android version 7.1.2software version: x410tk10k,2018,5,2018,1.0,32.0
T-Mobile,LG,K30,2018-12-04,2018-11-01,32,android version 8.1software version: x410tk20b,2018,5,2018,0.0,38.0
T-Mobile,LG,K30,2019-02-06,2019-01-01,35,android version 8.1software version: x410tk20c,2018,5,2019,1.0,64.0
T-Mobile,LG,K30,2019-03-27,2019-03-01,25,android version 8.1software version: x410tk20d,2018,5,2019,1.0,49.0
T-Mobile,LG,K30,2019-05-29,2019-05-01,27,android version 8.1software version: x410tk20e,2018,5,2019,1.0,63.0
T-Mobile,LG,K30,2019-07-30,2019-07-01,28,android version 8.1software version: x410tk20f,2018,5,2019,1.0,62.0
T-Mobile,LG,K30,2019-10-11,2019-09-01,39,android version 8.1software version: x410tk20g,2018,5,2019,1.0,73.0
T-Mobile,LG,K30,2019-11-05,2019-10-01,34,android version 8.1software version: x410tk20i,2018,5,2019,0.0,25.0
T-Mobile,LG,K40,2019-10-25,2019-10-01,23,android 9.0build number: x420tm10c,2019,4,2019,,
T-Mobile,LG,LG Aristo,2017-02-13,2017-02-01,11,android 7.0software version m21010g,2017,1,2017,,
T-Mobile,LG,LG Aristo,2017-03-20,2017-03-01,18,android 7.0software version m21010h,2017,1,2017,0.0,35.0
T-Mobile,LG,LG Aristo,2017-05-01,2017-05-01,-1,android 7.0software version m21010i,2017,1,2017,1.0,42.0
T-Mobile,LG,LG Aristo,2017-09-26,2017-09-01,24,android 7.0software version m21010r,2017,1,2017,3.0,148.0
T-Mobile,LG,LG Aristo,2017-11-02,2017-11-01,0,android 7.0software version m21010s,2017,1,2017,1.0,37.0
T-Mobile,LG,LG Aristo,2017-12-06,2017-12-01,4,android 7.0software version m21010t,2017,1,2017,0.0,34.0
T-Mobile,LG,LG Aristo,2018-01-08,2018-01-01,6,android 7.0software version m21010u,2017,1,2018,0.0,33.0
T-Mobile,LG,LG Aristo,2018-04-27,2018-04-01,25,android 7.0software version m21010y,2017,1,2018,2.0,109.0
T-Mobile,LG,LG Aristo,2018-07-02,2018-06-01,30,android 7.0software version m21010z,2017,1,2018,1.0,66.0
T-Mobile,LG,LG Aristo,2018-08-25,2018-08-01,23,android 7.0software version m21011a,2017,1,2018,1.0,54.0
T-Mobile,LG,LG Aristo,2018-11-14,2018-10-01,43,android 7.0software version m21011b,2017,1,2018,1.0,81.0
T-Mobile,LG,LG Aristo,2018-12-27,2018-12-01,25,android 7.0software version m21011c,2017,1,2018,1.0,43.0
T-Mobile,LG,LG Aristo 2 PLUS,2018-06-18,2018-06-01,16,android version 7.1.2software version: x212ta10e,2018,6,2018,,
T-Mobile,LG,LG Aristo 2 PLUS,2018-10-08,2018-10-01,6,android version 7.1.2software version: x212ta10j,2018,6,2018,3.0,112.0
T-Mobile,LG,LG Aristo 2 PLUS,2018-12-18,2018-11-01,46,android version 8.1.0software version: x212ta20c,2018,6,2018,0.0,71.0
T-Mobile,LG,LG Aristo 2 PLUS,2019-01-18,2019-01-01,16,android version 8.1.0software version: x212ta20d,2018,6,2019,1.0,31.0
T-Mobile,LG,LG Aristo 2 PLUS,2019-03-21,2019-03-01,19,android version 8.1.0software version: x212ta20e,2018,6,2019,1.0,62.0
T-Mobile,LG,LG Aristo 2 PLUS,2019-05-24,2019-04-01,52,android version 8.1.0software version: x212ta20g,2018,6,2019,0.0,64.0
T-Mobile,LG,LG Aristo 2 PLUS,2019-07-26,2019-07-01,24,android version 8.1.0software version: x212ta20h,2018,6,2019,2.0,63.0
T-Mobile,LG,LG Aristo 2 PLUS,2019-09-30,2019-09-01,28,android version 8.1.0software version: x212ta20i,2018,6,2019,1.0,66.0
T-Mobile,LG,LG G7 ThinQ,2018-06-01,2018-06-01,-1,android 8.0software version:g710tm10d,2018,5,2018,,
T-Mobile,LG,LG G7 ThinQ,2018-07-11,2018-07-01,9,android 8.0software version:g710tm10g,2018,5,2018,0.0,40.0
T-Mobile,LG,LG G7 ThinQ,2018-10-03,2018-10-01,1,android 8.0software version:g710tm10k,2018,5,2018,2.0,84.0
T-Mobile,LG,LG G7 ThinQ,2018-12-11,2018-11-01,39,android 8.0software version:g710tm10n,2018,5,2018,0.0,69.0
T-Mobile,LG,LG G7 ThinQ,2019-02-20,2019-02-01,18,android 8.0software version:g710tm10o,2018,5,2019,2.0,71.0
T-Mobile,LG,LG G7 ThinQ,2019-05-18,2019-04-01,46,android 8.0software version:g710tm10p,2018,5,2019,1.0,87.0
T-Mobile,LG,LG G7 ThinQ,2019-07-08,2019-05-01,67,android 9.0software version:g710tm20c,2018,5,2019,0.0,51.0
T-Mobile,LG,LG G7 ThinQ,2019-07-30,2019-07-01,28,android 9.0software version:g710tm20d,2018,5,2019,1.0,22.0
T-Mobile,LG,LG G7 ThinQ,2019-09-30,2019-09-01,28,android 9.0software version:g710tm20e,2018,5,2019,1.0,62.0
T-Mobile,LG,LG G7 ThinQ,2019-11-24,2019-11-01,22,android 9.0software version:g710tm20f,2018,5,2019,1.0,55.0
T-Mobile,LG,LG Q7+,2018-09-17,2018-08-01,46,android 8.1.0software version:q610ta10h,2018,6,2018,,
T-Mobile,LG,LG Q7+,2018-10-23,2018-09-01,51,android 8.1.0software version:q610ta10j,2018,6,2018,0.0,36.0
T-Mobile,LG,LG Q7+,2019-01-25,2019-01-01,23,android 8.1.0software version:q610ta10l,2018,6,2019,3.0,94.0
T-Mobile,LG,LG Q7+,2019-03-20,2019-03-01,18,android 8.1.0software version:q610ta10m,2018,6,2019,1.0,54.0
T-Mobile,LG,LG Q7+,2019-06-25,2019-06-01,23,android 8.1.0software version:q610ta10r,2018,6,2019,2.0,97.0
T-Mobile,LG,LG Q7+,2019-08-30,2019-08-01,28,android 8.1.0software version:q610ta10s,2018,6,2019,1.0,66.0
T-Mobile,LG,LG Q7+,2019-10-22,2019-09-01,50,android 9.0software version:q610ta20a,2018,6,2019,0.0,53.0
T-Mobile,LG,LG Stylo 2 Plus,2016-09-19,2016-09-01,17,android version 6.0.1software version k55010i,2016,5,2016,,
T-Mobile,LG,LG Stylo 2 Plus,2017-02-20,2017-02-01,18,android version 6.0.1software version k55010p,2016,5,2017,4.0,154.0
T-Mobile,LG,LG Stylo 2 Plus,2017-03-23,2017-03-01,21,android version 6.0.1software version k55010r,2016,5,2017,0.0,31.0
T-Mobile,LG,LG Stylo 2 Plus,2017-05-15,2017-05-01,13,android version 7.0software version k55020a,2016,5,2017,1.0,53.0
T-Mobile,LG,LG Stylo 2 Plus,2017-09-06,2017-09-01,4,android version 7.0software version k55020b,2016,5,2017,3.0,114.0
